datetime,일사량(w/m^2)_예측,습도(%)_예측,절대습도_예측,기온(degC)_예측,대기압(mmHg)_예측,습도(%)_관측,기온(degC)_관측,대기압(mmHg)_관측
2024-12-22 15:00:00,319.505,27.229,0.002,2.382,756.3729466618,38.94,1.22,764.85724
2024-12-22 16:00:00,167.038,30.362,0.002,0.563,756.5780136126,43.3,1.16,764.90973
2024-12-22 17:00:00,18.615,35.921,0.002,-1.56,756.88301132366,48.48,0.44,764.99067
2024-12-22 18:00:00,0.0,42.071,0.002,-3.204,757.2613951008,52.61,-0.21,765.38867
2024-12-22 19:00:00,0.0,43.498,0.002,-3.34,757.4418975211,59.53,-1.12,765.72584
2024-12-22 20:00:00,0.0,44.832,0.002,-3.431,757.501489947,65.67,-1.88,765.77393
2024-12-22 21:00:00,0.0,46.361,0.002,-3.539,757.5773212152,70.31,-2.88,766.03505
2024-12-22 22:00:00,0.0,47.551,0.002,-3.586,757.6291880025,73.53,-3.36,765.95119
2024-12-22 23:00:00,0.0,47.843,0.002,-3.597,757.7232082742,77.48,-4.21,765.81893
2024-12-23 00:00:00,0.0,48.294,0.002,-3.623,757.80341990448,78.92,-4.77,765.6923
2024-12-23 01:00:00,0.0,47.113,0.002,-3.569,758.10405975532,80.12,-4.81,765.70341
2024-12-23 02:00:00,0.0,48.022,0.002,-3.569,758.2478766432,80.0,-5.27,765.96248
2024-12-23 03:00:00,0.0,48.601,0.002,-3.572,758.3218852607399,80.57,-5.81,766.27947
2024-12-23 04:00:00,0.0,49.176,0.002,-3.529,758.1073150244,82.38,-6.19,766.11336
2024-12-23 05:00:00,0.0,51.856,0.002,-3.594,757.9161992268,86.6,-6.46,765.84045
2024-12-23 06:00:00,0.0,53.556,0.002,-3.626,757.8554442048,84.01,-5.81,765.72226
2024-12-23 07:00:00,0.0,54.929,0.002,-2.979,757.9681035172,82.55,-5.74,765.43075
2024-12-23 08:00:00,18.495,53.445,0.003,-2.048,758.0114946039,82.68,-5.21,765.56641
2024-12-23 09:00:00,140.917,49.874,0.003,-0.471,757.94685426074,81.8,-3.8,765.77669
2024-12-23 10:00:00,240.837,47.121,0.003,1.829,757.69272575452,75.39,-1.84,765.57868
2024-12-23 11:00:00,300.116,45.56,0.003,3.308,757.3519275842,65.9,0.52,764.99501
2024-12-23 12:00:00,294.31,43.091,0.003,5.169,756.7944815058,59.47,3.12,764.22091
2024-12-23 13:00:00,334.823,41.651,0.003,5.603,756.322392483,58.48,4.53,763.75478
2024-12-23 14:00:00,327.435,42.143,0.003,5.465,755.9463864024,59.17,4.75,763.48784
2024-12-23 15:00:00,226.443,43.237,0.003,4.825,755.67621407,58.95,5.14,763.32395
2024-12-23 16:00:00,128.672,45.729,0.003,2.897,755.7759723160001,60.81,5.19,763.23604
2024-12-23 17:00:00,19.436,50.765,0.003,0.296,756.07361941946,63.98,4.46,763.36813
2024-12-23 18:00:00,0.0,51.158,0.003,-1.65,756.4331766404,67.63,3.1,763.69943
2024-12-23 19:00:00,0.0,49.526,0.003,-1.939,756.6395186966,74.27,1.58,763.78026
2024-12-23 20:00:00,0.0,47.296,0.003,-2.011,756.7722796705999,78.66,0.41,763.97634
2024-12-23 21:00:00,0.0,46.642,0.003,-2.339,756.8476609016,82.18,-0.47,764.10166
2024-12-23 22:00:00,0.0,47.225,0.003,-2.449,757.0536279268,84.87,-1.0,764.34272
2024-12-23 23:00:00,0.0,47.278,0.003,-2.603,757.21903909966,85.1,-1.04,764.55859
2024-12-24 00:00:00,0.0,46.195,0.003,-2.796,757.3709041528,76.99,-0.36,764.6527
2024-12-24 01:00:00,0.0,44.111,0.003,-3.482,757.3262754638,81.9,-1.27,764.86044
2024-12-24 02:00:00,0.0,46.622,0.003,-3.703,757.5358877903201,82.54,-1.69,765.10309
2024-12-24 03:00:00,0.0,47.192,0.003,-3.835,757.639126324,81.15,-1.87,765.31684
2024-12-24 04:00:00,0.0,46.828,0.003,-3.835,757.6285879529,81.79,-2.84,765.32431
2024-12-24 05:00:00,0.0,47.774,0.002,-3.869,757.69332580412,86.24,-3.5,765.43989
2024-12-24 06:00:00,0.0,48.972,0.003,-3.899,757.8459184174,86.66,-4.34,765.81819
2024-12-24 07:00:00,0.0,49.426,0.003,-3.267,758.147293329,88.11,-4.24,765.99273
2024-12-24 08:00:00,17.841,49.052,0.003,-2.431,758.3629361540001,88.02,-3.86,766.263
2024-12-24 09:00:00,139.776,44.751,0.002,-0.627,758.5514267346,83.83,-2.49,766.38017
2024-12-24 10:00:00,294.364,38.908,0.002,1.786,758.6309333066,78.35,-0.17,766.43459
2024-12-24 11:00:00,406.244,36.895,0.002,3.991,758.5789840124801,55.2,2.41,766.20533
2024-12-24 12:00:00,460.045,35.791,0.003,5.75,758.4073398244001,47.5,3.55,766.03451
2024-12-24 13:00:00,468.09,33.568,0.003,5.754,758.107915074,46.44,4.32,765.532
2024-12-24 14:00:00,411.646,32.144,0.002,5.431,757.88706681872,45.07,4.7,765.02692
2024-12-24 15:00:00,290.114,33.408,0.003,4.735,757.7024315568001,43.17,4.81,764.98516
2024-12-24 16:00:00,148.274,36.562,0.003,2.407,757.8781710834,43.19,4.74,765.15004
2024-12-24 17:00:00,20.577,41.755,0.003,-0.463,758.066286633,46.45,4.02,765.06549
2024-12-24 18:00:00,0.0,41.085,0.003,-2.355,758.329933426,53.28,2.52,765.39704
2024-12-24 19:00:00,0.0,45.678,0.003,-2.595,758.3867131194,60.44,1.06,765.72472
2024-12-24 20:00:00,0.0,45.708,0.003,-2.708,758.4014518376999,68.65,-0.26,766.02414
2024-12-24 21:00:00,0.0,48.364,0.003,-2.942,758.3751621646,72.32,-1.04,765.86748
2024-12-24 22:00:00,0.0,48.794,0.003,-2.816,758.5606524972,72.38,-1.02,766.0557
2024-12-24 23:00:00,0.0,49.38,0.003,-2.665,758.6825375722,75.15,-1.24,765.95268
2024-12-25 00:00:00,0.0,51.415,0.003,-2.706,758.62916316028,77.45,-1.38,765.93487
2024-12-25 01:00:00,0.0,50.524,0.003,-2.562,758.7677821185,79.17,-1.85,766.00276
2024-12-25 02:00:00,0.0,51.127,0.003,-2.663,758.8268495010001,78.0,-2.06,765.99863
2024-12-25 03:00:00,0.0,50.802,0.003,-2.715,758.7387172159999,81.77,-2.25,765.89816
2024-12-25 04:00:00,0.0,52.468,0.003,-2.548,758.5147111997001,82.27,-2.43,765.79402
2024-12-25 05:00:00,0.0,52.574,0.003,-2.294,758.33470382032,83.99,-2.44,765.50253
2024-12-25 06:00:00,0.0,53.224,0.003,-1.954,758.25857252732,81.64,-2.04,765.21853
2024-12-25 07:00:00,0.0,52.977,0.003,-1.415,758.2641079848801,82.18,-1.75,765.16869
2024-12-25 08:00:00,16.969,53.444,0.003,-0.788,758.2731537326,80.18,-1.26,765.19402
2024-12-25 09:00:00,98.702,50.222,0.003,0.463,758.32247780972,77.91,-0.62,765.31911
2024-12-25 10:00:00,193.423,49.151,0.003,2.461,758.1894468134,73.84,0.35,765.0765
2024-12-25 11:00:00,251.69,48.861,0.003,4.324,757.84389325,66.66,2.41,764.77078
2024-12-25 12:00:00,281.372,48.562,0.003,5.968,757.309099044,61.74,4.99,763.71644
2024-12-25 13:00:00,278.116,48.688,0.003,6.008,756.8254590664,57.29,6.37,762.97256
2024-12-25 14:00:00,268.635,47.249,0.003,5.907,756.4419523658,56.96,6.51,762.44863
2024-12-25 15:00:00,186.519,47.197,0.003,5.176,756.1741052256001,56.81,6.68,762.26868
2024-12-25 16:00:00,88.071,51.493,0.004,3.718,755.9961905192,57.39,6.52,762.41826
2024-12-25 17:00:00,19.194,55.06,0.004,1.845,755.88665146472,53.79,6.27,762.47585
2024-12-25 18:00:00,0.0,57.382,0.004,0.46,755.94484127468,57.08,5.36,762.33135
2024-12-25 19:00:00,0.0,58.093,0.004,-0.054,756.057620597,59.95,4.89,762.42003
2024-12-25 20:00:00,0.0,54.353,0.003,0.16,755.9982156866,61.04,5.25,762.34684
2024-12-25 21:00:00,0.0,55.823,0.003,-0.226,755.9493116442001,62.26,5.53,762.41651
2024-12-25 22:00:00,0.0,55.023,0.003,0.407,755.7223053799,63.0,5.65,762.2276
2024-12-25 23:00:00,0.0,55.95,0.004,0.834,755.5939322686,64.16,5.98,761.88894
2024-12-26 00:00:00,0.0,56.694,0.004,1.48,755.46419404446,70.1,5.88,761.92662
2024-12-26 01:00:00,0.0,58.657,0.004,1.361,755.04425683252,81.41,4.66,761.87309
2024-12-26 02:00:00,0.0,57.119,0.004,1.138,755.075789439,83.48,4.28,762.10716
2024-12-26 03:00:00,0.0,54.301,0.004,1.068,755.082915028,83.31,3.91,762.35361
2024-12-26 04:00:00,0.0,51.942,0.003,0.682,754.9243519212,78.13,3.99,761.96989
2024-12-26 05:00:00,0.0,50.913,0.003,0.26,754.83769725834,73.51,3.67,761.8241
2024-12-26 06:00:00,0.0,51.366,0.003,0.558,754.90279513932,70.88,4.2,761.93432
2024-12-26 07:00:00,0.0,48.912,0.003,0.696,755.2412531161999,67.9,4.65,762.37305
2024-12-26 08:00:00,16.356,47.293,0.003,0.919,755.5218513103999,61.74,4.71,762.62013
2024-12-26 09:00:00,102.913,47.847,0.003,1.849,755.9528369356,60.79,4.45,763.12552
2024-12-26 10:00:00,217.024,41.995,0.003,2.901,756.0502249856801,55.53,4.63,763.59265
2024-12-26 11:00:00,320.681,35.357,0.003,3.936,755.986739738,48.9,5.04,763.59095
2024-12-26 12:00:00,390.974,34.282,0.003,4.759,755.809725106,46.62,5.34,763.19553
2024-12-26 13:00:00,438.776,32.842,0.002,4.597,755.6189093332,46.84,5.54,762.56669
2024-12-26 14:00:00,368.206,32.448,0.002,4.118,755.5667425211001,45.78,5.23,762.28136
2024-12-26 15:00:00,272.238,33.589,0.002,3.325,755.5581843136799,47.65,4.82,762.39706
2024-12-26 16:00:00,154.362,35.74,0.002,1.575,755.8779057418001,46.54,3.63,762.49713
2024-12-26 17:00:00,23.152,37.747,0.002,-0.264,756.2178713433,48.99,2.33,762.71407
2024-12-26 18:00:00,0.0,38.952,0.002,-1.568,756.6184044513,53.21,1.22,763.28639
2024-12-26 19:00:00,0.0,39.93,0.002,-1.603,756.9140038855,58.06,0.55,763.866
2024-12-26 20:00:00,0.0,41.142,0.002,-1.892,757.05404796152,59.19,0.13,764.10792
2024-12-26 21:00:00,0.0,40.875,0.002,-2.159,757.2596699582,59.04,-0.11,764.63647
2024-12-26 22:00:00,0.0,39.812,0.002,-2.549,757.3890556532,57.35,-0.27,765.08636
2024-12-26 23:00:00,0.0,40.282,0.002,-2.717,757.4995772889,57.09,-0.48,765.1554
2024-12-27 00:00:00,0.0,42.421,0.002,-2.835,757.5611948822,57.05,-0.53,765.15845
2024-12-27 01:00:00,0.0,46.852,0.002,-2.673,757.21936162632,63.8,-1.61,765.46848
2024-12-27 02:00:00,0.0,42.788,0.002,-2.255,757.1749129522001,64.18,-2.38,765.68291
2024-12-27 03:00:00,0.0,49.994,0.002,-2.264,757.0100043208801,64.57,-2.69,765.57721
2024-12-27 04:00:00,0.0,57.853,0.002,-2.413,756.7206754050001,63.19,-2.88,765.36159
2024-12-27 05:00:00,0.0,51.9,0.002,-2.325,756.5749383584,60.72,-3.14,765.52786
2024-12-27 06:00:00,0.0,53.659,0.002,-2.479,756.6123664522,70.3,-3.73,765.71543
2024-12-27 07:00:00,0.0,56.148,0.002,-2.021,756.9421687136,70.75,-4.32,766.02601
2024-12-27 08:00:00,16.534,56.45,0.002,-1.835,757.2099783507,74.26,-4.41,766.34928
2024-12-27 09:00:00,122.585,54.397,0.002,-0.751,757.5514440762,62.2,-3.28,766.34875
2024-12-27 10:00:00,227.767,49.555,0.002,0.702,757.49980980812,47.66,-2.06,766.34966
2024-12-27 11:00:00,285.574,45.289,0.002,2.12,757.1979398556,45.72,-1.04,765.7422
2024-12-27 12:00:00,391.501,37.869,0.002,3.656,756.701923855,44.07,0.82,764.96651
2024-12-27 13:00:00,411.899,35.002,0.002,3.639,756.0996690727201,47.16,1.36,764.19595
2024-12-27 14:00:00,314.798,34.972,0.002,3.332,755.5148757338001,47.82,1.21,763.42786
2024-12-27 15:00:00,206.97,35.677,0.002,2.811,754.8929243234,48.41,1.56,762.8592
2024-12-27 16:00:00,98.794,39.462,0.003,1.591,754.8038919640001,49.11,1.49,762.65375
2024-12-27 17:00:00,18.684,48.39,0.003,0.196,754.7773397692,50.45,1.28,762.60626
2024-12-27 18:00:00,0.0,55.12,0.003,-1.065,754.78083505812,51.78,1.1,762.3559
2024-12-27 19:00:00,0.0,55.632,0.003,-1.311,754.6044504782,55.79,0.95,762.31643
2024-12-27 20:00:00,0.0,55.558,0.003,-1.513,754.407859228,68.59,0.61,762.34641
2024-12-27 21:00:00,0.0,50.494,0.003,-1.495,754.2489960964,71.87,0.24,762.4263
2024-12-27 22:00:00,0.0,45.832,0.003,-1.55,754.2373326323,72.87,-0.09,762.47373
2024-12-27 23:00:00,0.0,48.28,0.003,-1.601,754.2615971380001,74.89,-0.5,762.35979
2024-12-28 00:00:00,0.0,54.835,0.003,-1.679,754.2189936164,75.1,-0.74,762.11533
2024-12-28 01:00:00,0.0,50.13,0.003,-1.93,754.1106096574,77.26,-1.02,762.25273
2024-12-28 02:00:00,0.0,50.73,0.003,-2.092,754.03315075466,72.02,-1.29,762.30368
2024-12-28 03:00:00,0.0,53.007,0.003,-2.114,753.9802488818,59.04,-2.26,762.38467
2024-12-28 04:00:00,0.0,57.862,0.003,-2.725,754.0636557762,57.74,-2.96,762.39873
2024-12-28 05:00:00,0.0,54.875,0.003,-3.353,754.1732398344,58.22,-3.54,762.69064
2024-12-28 06:00:00,0.0,51.235,0.002,-3.9,754.2422455384001,63.38,-4.03,763.06285
2024-12-28 07:00:00,0.0,49.351,0.002,-3.482,754.4792651304,70.33,-4.62,763.39434
2024-12-28 08:00:00,14.995,53.087,0.002,-2.601,754.7822901784,69.14,-4.37,763.74626
2024-12-28 09:00:00,107.857,53.739,0.002,-1.799,754.99431020394,52.34,-3.31,764.18775
2024-12-28 10:00:00,211.131,53.403,0.003,-0.91,755.0430117296,50.74,-2.41,764.29026
2024-12-28 11:00:00,252.601,50.749,0.003,0.469,754.9346577730801,50.47,-1.44,763.74638
2024-12-28 12:00:00,284.927,48.737,0.003,1.378,754.6761564054,49.84,0.14,763.04251
2024-12-28 13:00:00,303.834,43.476,0.003,1.941,754.274723223,50.32,1.47,762.56385
2024-12-28 14:00:00,322.726,41.347,0.003,1.425,754.06346076008,49.95,1.62,762.35766
2024-12-28 15:00:00,245.267,40.248,0.003,1.511,753.9069678244,51.71,1.37,762.44347
2024-12-28 16:00:00,111.317,42.613,0.003,0.202,754.0472294184001,53.58,1.04,762.45205
2024-12-28 17:00:00,22.686,43.834,0.003,-0.836,754.1319489213,54.75,0.56,762.42966
2024-12-28 18:00:00,0.0,46.396,0.003,-2.115,754.395108174,56.91,0.25,762.761
2024-12-28 19:00:00,0.0,43.915,0.002,-2.583,754.72658307366,58.42,0.26,763.0204
2024-12-28 20:00:00,0.0,44.926,0.002,-2.564,754.9213516732,63.07,0.22,763.27577
2024-12-28 21:00:00,0.0,44.906,0.003,-2.647,755.0540376409999,66.05,0.06,763.4922
2024-12-28 22:00:00,0.0,48.77,0.003,-2.62,755.1465202856,69.22,-0.24,763.59737
2024-12-28 23:00:00,0.0,50.968,0.003,-2.552,755.3157342728,70.17,-0.66,763.6433
2024-12-29 00:00:00,0.0,54.818,0.003,-2.521,755.3847399768,73.55,-0.89,763.56249
2024-12-29 01:00:00,0.0,56.95,0.003,-2.478,755.2954075926,74.01,-0.79,763.24737
2024-12-29 02:00:00,0.0,56.949,0.003,-2.372,755.3710138422,74.41,-0.83,763.37329
2024-12-29 03:00:00,0.0,57.618,0.003,-2.775,755.3428865172,75.35,-0.9,763.43191
2024-12-29 04:00:00,0.0,58.511,0.003,-2.437,755.44066459952,77.9,-0.88,763.2826
2024-12-29 05:00:00,0.0,57.732,0.003,-2.152,755.70257124868,77.64,-1.11,763.35968
2024-12-29 06:00:00,0.0,56.159,0.003,-2.304,755.9320227151001,76.66,-1.23,763.90022
2024-12-29 07:00:00,0.0,57.357,0.003,-2.209,756.379397195,79.23,-1.36,764.43816
2024-12-29 08:00:00,14.412,56.79,0.003,-1.841,756.8511111867999,81.36,-1.17,764.75689
2024-12-29 09:00:00,109.719,54.406,0.003,-0.326,757.3298007552,74.68,-0.01,765.02597
2024-12-29 10:00:00,197.463,51.612,0.003,1.592,757.39621124468,70.07,1.27,765.145
2024-12-29 11:00:00,283.21,47.085,0.003,3.52,757.2537444684,66.25,2.85,764.92666
2024-12-29 12:00:00,317.011,45.271,0.003,5.408,756.9614828100999,61.62,4.16,764.22291
2024-12-29 13:00:00,334.967,43.719,0.003,5.5,756.5989403423999,58.88,5.36,763.91556
2024-12-29 14:00:00,318.766,42.446,0.003,5.371,756.3681462650001,59.91,5.61,763.36104
2024-12-29 15:00:00,223.882,42.845,0.003,4.885,756.1836310130001,60.94,5.9,763.08
2024-12-29 16:00:00,109.167,44.476,0.003,3.17,756.241385787,59.64,6.13,763.19717
2024-12-29 17:00:00,23.897,50.612,0.004,1.011,756.2929525495,61.72,5.36,763.04465
2024-12-29 18:00:00,0.0,51.081,0.003,-0.671,756.5546866844,61.01,4.28,763.05009
2024-12-29 19:00:00,0.0,51.092,0.003,-0.833,756.5623373167999,64.51,3.12,763.29132
2024-12-29 20:00:00,0.0,52.866,0.003,-1.099,756.4766802364,65.45,2.29,763.22745
2024-12-29 21:00:00,0.0,52.272,0.003,-1.475,756.3475945662,66.02,1.91,762.78653
2024-12-29 22:00:00,0.0,53.502,0.003,-1.813,756.1297015552,66.65,1.95,762.27154
2024-12-29 23:00:00,0.0,53.997,0.003,-1.954,755.8341471247201,68.57,1.85,761.90424
2024-12-30 00:00:00,0.0,54.209,0.003,-1.328,755.5450282262001,72.36,1.11,761.81912
2024-12-30 01:00:00,0.0,51.703,0.003,-1.05,755.02241502708,75.03,0.78,761.44209
2024-12-30 02:00:00,0.0,52.381,0.003,-0.789,754.8860987592,75.3,1.23,761.57088
2024-12-30 03:00:00,0.0,53.007,0.003,-0.313,754.606625658,69.09,2.18,761.35688
2024-12-30 04:00:00,0.0,51.228,0.003,-0.243,754.2920496552,69.09,2.45,761.23963
2024-12-30 05:00:00,0.0,50.462,0.003,0.064,754.0321531722,72.45,2.35,761.031
2024-12-30 06:00:00,0.0,50.105,0.003,0.46,753.8666144888,74.16,2.18,760.68388
2024-12-30 07:00:00,0.0,51.045,0.003,0.762,753.84231248,73.54,2.42,760.57519
2024-12-30 08:00:00,14.196,52.889,0.004,0.954,753.8868661628,76.08,2.42,760.46764
2024-12-30 09:00:00,101.453,52.295,0.004,2.216,753.92106899,74.16,3.81,760.45233
2024-12-30 10:00:00,188.185,51.289,0.004,4.055,753.7293531428,66.03,6.64,760.35796
2024-12-30 11:00:00,265.281,49.634,0.004,6.031,753.307893305,61.78,8.07,759.91749
2024-12-30 12:00:00,312.1,46.627,0.004,7.593,752.7156443498001,61.53,8.75,759.24404
2024-12-30 13:00:00,271.573,37.523,0.004,8.206,751.9622070708,57.39,9.88,758.38441
2024-12-30 14:00:00,250.37,35.851,0.004,8.246,751.47298663192,55.55,10.06,758.03934
2024-12-30 15:00:00,191.991,36.25,0.004,7.836,751.0786340348001,46.84,10.31,757.6098
2024-12-30 16:00:00,112.104,38.642,0.004,6.388,751.0211417825,49.07,9.91,757.52564
2024-12-30 17:00:00,26.694,43.209,0.004,4.702,750.9996225037199,53.86,9.2,757.46704
2024-12-30 18:00:00,0.0,46.601,0.004,3.337,751.0008526054,56.17,8.55,757.50585
2024-12-30 19:00:00,0.0,48.852,0.004,3.095,750.920445959,58.57,8.04,757.54138
2024-12-30 20:00:00,0.0,51.11,0.004,3.031,750.8502401558,61.79,7.63,757.39333
2024-12-30 21:00:00,0.0,52.364,0.004,2.619,750.6829013236,64.84,7.22,757.34266
2024-12-30 22:00:00,0.0,53.897,0.004,2.484,750.48821523088,67.83,6.93,757.1439
2024-12-30 23:00:00,0.0,55.465,0.004,2.24,750.35402913908,68.53,6.92,757.01432
2024-12-31 00:00:00,0.0,52.769,0.004,1.967,750.2419398738,67.78,7.15,757.02153
2024-12-31 01:00:00,0.0,51.303,0.004,2.019,750.207512028,63.81,6.83,757.02701
2024-12-31 02:00:00,0.0,49.637,0.004,1.626,750.5406895684,59.19,6.17,757.49632
2024-12-31 03:00:00,0.0,43.419,0.003,1.035,750.759182629,46.15,4.85,758.14332
2024-12-31 04:00:00,0.0,45.755,0.003,0.072,750.9858888685001,45.45,3.71,758.33904
2024-12-31 05:00:00,0.0,44.413,0.003,-0.707,751.2754503036,42.84,3.33,758.63279
2024-12-31 06:00:00,0.0,38.941,0.002,-1.66,751.7284127454001,43.9,2.03,759.2189
2024-12-31 07:00:00,0.0,42.637,0.002,-1.721,752.30485789426,45.14,1.49,760.03283
2024-12-31 08:00:00,14.648,42.815,0.002,-1.51,752.9939173518001,49.6,1.15,760.73015
2024-12-31 09:00:00,159.081,35.189,0.002,-0.219,753.6430960128,40.31,2.22,761.26671
2024-12-31 10:00:00,307.25,32.701,0.002,1.684,753.82773877534,33.33,2.82,761.71079
2024-12-31 11:00:00,419.416,26.951,0.002,3.349,753.7499048416,31.2,3.22,761.60663
2024-12-31 12:00:00,489.115,27.147,0.002,4.84,753.5208734099,31.79,3.8,761.03338
2024-12-31 13:00:00,501.9,26.256,0.002,5.001,753.1746822938001,30.7,4.47,760.53222
2024-12-31 14:00:00,445.23,24.82,0.002,4.869,752.9648899524,31.63,4.96,760.17129
2024-12-31 15:00:00,338.306,24.782,0.002,4.444,752.911110507,31.46,5.46,760.2707
2024-12-31 16:00:00,189.327,26.21,0.002,2.542,753.1716820458,28.03,5.18,760.38896
2024-12-31 17:00:00,31.555,30.359,0.002,0.375,753.4750446217,31.1,4.21,760.58042
2024-12-31 18:00:00,0.0,35.183,0.002,-1.433,753.80393180746,30.46,3.05,760.911
2024-12-31 19:00:00,0.0,39.416,0.002,-1.867,754.0693562474,35.75,1.57,761.45638
2024-12-31 20:00:00,0.0,41.384,0.002,-2.236,754.2949223926599,47.83,-0.08,761.82672
2024-12-31 21:00:00,0.0,43.2,0.002,-2.508,754.5031921082,56.11,-1.38,761.98965
2024-12-31 22:00:00,0.0,44.487,0.002,-2.602,754.6608551406,60.49,-1.81,762.06848
2024-12-31 23:00:00,0.0,46.315,0.002,-2.671,754.83114921708,62.77,-2.28,762.23139
2025-01-01 00:00:00,0.0,47.415,0.002,-2.68,754.9792939627,66.44,-2.91,762.14331
2025-01-01 01:00:00,0.0,46.306,0.002,-2.503,755.0201348386,67.88,-3.17,762.2407
2025-01-01 02:00:00,0.0,47.692,0.002,-2.555,755.09031063932,69.79,-3.74,762.41149
2025-01-01 03:00:00,0.0,49.566,0.002,-2.617,755.0546376906,73.35,-4.05,762.24285
2025-01-01 04:00:00,0.0,51.472,0.003,-2.516,754.9113008424,75.12,-4.35,761.98567
2025-01-01 05:00:00,0.0,51.722,0.003,-2.123,754.7537878224,75.54,-4.25,762.05567
2025-01-01 06:00:00,0.0,51.489,0.003,-2.202,754.6509543222,79.23,-4.17,762.24665
2025-01-01 07:00:00,0.0,50.295,0.003,-1.279,754.7920034813,79.29,-4.53,762.33421
2025-01-01 08:00:00,14.071,51.387,0.003,-0.615,754.9671804614001,79.84,-4.02,762.40372
2025-01-01 09:00:00,134.913,49.267,0.003,0.66,755.24083308148,73.87,-2.39,762.50376
2025-01-01 10:00:00,270.73,46.007,0.003,3.31,755.22627437806,66.94,-0.4,762.7336
2025-01-01 11:00:00,376.563,42.893,0.003,5.778,754.88049579606,60.63,1.87,762.31861
2025-01-01 12:00:00,431.781,40.451,0.003,8.118,754.4269108028,54.59,4.82,761.6376
2025-01-01 13:00:00,428.09,37.784,0.003,8.353,753.9904872281,47.91,7.29,760.92499
2025-01-01 14:00:00,370.637,34.786,0.003,8.265,753.6775238586,44.55,8.28,760.5748
2025-01-01 15:00:00,288.729,32.562,0.003,7.72,753.5181731867,44.69,8.6,760.51511
2025-01-01 16:00:00,166.272,33.759,0.003,5.644,753.72802553306,42.02,8.74,760.45597
2025-01-01 17:00:00,32.318,37.264,0.003,3.122,753.97601853212,43.48,8.23,760.51951
2025-01-01 18:00:00,0.0,42.111,0.003,0.978,754.3864374572801,45.91,7.43,760.93863
2025-01-01 19:00:00,0.0,45.867,0.003,0.433,754.6895825152,51.09,5.92,761.3522
2025-01-01 20:00:00,0.0,49.573,0.003,-0.072,754.9387531116,59.41,3.74,761.56167
2025-01-01 21:00:00,0.0,51.252,0.003,-0.562,755.0537376162,62.98,2.76,761.85399
2025-01-01 22:00:00,0.0,52.246,0.003,-0.935,755.0512624116,67.75,1.75,761.95763
2025-01-01 23:00:00,0.0,52.877,0.003,-1.232,755.0700889678001,72.8,0.59,762.04258
2025-01-02 00:00:00,0.0,53.552,0.003,-1.448,755.0958160944,76.64,0.06,762.18738
2025-01-03 01:00:00,0.0,45.685,0.002,-2.771,756.73262389266,52.8,-1.19,763.79738
2025-01-03 02:00:00,0.0,44.418,0.002,-3.029,756.8431830314601,61.54,-2.09,764.1299
2025-01-03 03:00:00,0.0,42.127,0.002,-3.222,756.8785259529,64.79,-2.47,764.35316
2025-01-03 04:00:00,0.0,38.057,0.002,-3.263,756.7758799682,55.86,-2.6,764.27435
2025-01-03 05:00:00,0.0,35.297,0.002,-3.375,756.6393686842,50.89,-2.81,764.32612
2025-01-03 06:00:00,0.0,34.116,0.002,-3.481,756.71275475028,63.2,-3.86,764.44248
2025-01-03 07:00:00,0.0,33.47,0.002,-3.15,757.0931561942,61.01,-4.26,764.82357
2025-01-03 08:00:00,14.003,30.404,0.001,-2.725,757.4603490463,62.8,-4.12,765.24563
2025-01-03 09:00:00,171.768,25.716,0.001,-1.417,757.8060901252001,55.51,-2.5,765.6202
2025-01-03 10:00:00,328.682,24.276,0.001,0.732,757.79321156066,37.66,-0.58,765.56798
2025-01-03 11:00:00,433.211,21.09,0.001,2.716,757.5301423154,31.52,0.27,765.14129
2025-01-03 12:00:00,486.915,22.483,0.001,4.488,757.0198751368,27.55,1.35,764.37453
2025-01-03 13:00:00,473.732,28.686,0.002,4.588,756.5233340928,29.43,2.75,763.87075
2025-01-03 14:00:00,389.926,32.624,0.002,4.194,756.31611446406,33.74,3.9,763.70309
2025-01-03 15:00:00,281.773,36.315,0.002,3.779,756.06854149972,36.55,4.07,763.70431
2025-01-03 16:00:00,141.677,39.029,0.002,2.142,756.0980489388,39.63,3.83,763.57425
2025-01-03 17:00:00,32.899,44.425,0.003,0.331,756.1381022496,50.49,3.03,763.67821
2025-01-03 18:00:00,0.0,51.46,0.003,-0.82,756.314141801,56.39,2.43,763.96454
2025-01-03 19:00:00,0.0,56.193,0.003,-1.785,756.6029906772,65.81,1.7,764.21558
2025-01-03 20:00:00,0.0,57.534,0.003,-1.804,756.8166083348,70.74,1.05,764.37407
2025-01-03 21:00:00,0.0,57.641,0.003,-1.97,757.0228003786,71.79,0.89,764.47011
2025-01-03 22:00:00,0.0,55.897,0.003,-2.121,757.1622744074999,74.36,0.26,764.53646
2025-01-03 23:00:00,0.0,56.075,0.003,-2.716,757.2483815251001,79.28,-0.73,764.48793
2025-01-04 00:00:00,0.0,53.917,0.003,-2.548,757.3207625081,82.01,-1.1,764.58434
2025-01-04 01:00:00,0.0,50.154,0.003,-2.844,757.038326662,78.78,-0.82,764.7247
2025-01-04 02:00:00,0.0,53.766,0.003,-3.147,757.1047821552,70.91,-0.33,765.0263
2025-01-04 03:00:00,0.0,50.927,0.002,-3.227,757.034576352,75.26,-1.04,764.95699
