datetime,일사량(w/m^2)_예측,습도(%)_예측,절대습도_예측,기온(degC)_예측,대기압(mmHg)_예측,hour,month,weekday,일사량x기온,습도x기온,일사량x절대습도,humidity_lag_1h,humidity_lag_3h,humidity_lag_6h,humidity_lag_12h,humidity_lag_24h,습도(%)_관측,기온(degC)_관측,대기압(mmHg)_관측
2024-01-13 02:00:00,0.0,41.327,0.002,-2.874,753.6127560049,2,1,5,-0.0,-118.773798,0.0,40.81,44.334,42.537,22.786,62.393,66.45,-2.32,761.56313
2024-01-13 03:00:00,0.0,42.932,0.002,-2.87,753.6658603945,3,1,5,-0.0,-123.21484000000001,0.0,41.327,42.508,42.922,22.582,62.183,70.85,-2.66,761.64464
2024-01-13 04:00:00,0.0,43.805,0.002,-2.84,753.6604974512,4,1,5,-0.0,-124.4062,0.0,42.932,40.81,44.069,24.474,59.736,71.45,-2.92,761.90754
2024-01-13 05:00:00,0.0,43.843,0.002,-2.819,753.7360286946,5,1,5,-0.0,-123.593417,0.0,43.805,41.327,44.334,28.168,58.597,72.02,-3.23,762.23338
2024-01-13 06:00:00,0.0,44.109,0.002,-2.761,753.8748651708,6,1,5,-0.0,-121.78494900000001,0.0,43.843,42.932,42.508,34.414,56.095,72.73,-3.42,762.79708
2024-01-13 07:00:00,0.0,45.342,0.002,-2.015,754.36162540632,7,1,5,-0.0,-91.36413,0.0,44.109,43.805,40.81,40.417,53.935,73.01,-3.6,763.43664
2024-01-13 08:00:00,14.813,44.567,0.002,-1.105,754.8128177018,8,1,5,-16.368365,-49.246535,0.029626000000000003,45.342,43.843,41.327,42.537,51.416,73.64,-3.37,763.91085
2024-01-13 09:00:00,160.834,43.904,0.003,0.422,755.2875319416,9,1,5,67.871948,18.527488,0.48250200000000004,44.567,44.109,42.932,42.922,45.402,70.03,-1.86,764.20914
2024-01-13 10:00:00,313.604,41.185,0.003,2.837,755.48882608054,10,1,5,889.694548,116.84184500000002,0.940812,43.904,45.342,43.805,44.069,34.336,55.46,0.96,764.48762
2024-01-13 11:00:00,414.198,35.98,0.003,4.772,755.4902436977201,11,1,5,1976.552856,171.69656,1.242594,41.185,44.567,43.843,44.334,28.13,45.38,3.06,764.3342
2024-01-13 12:00:00,477.042,35.218,0.003,6.629,755.3767518165,12,1,5,3162.311418,233.460122,1.431126,35.98,43.904,44.109,42.508,26.115,42.84,3.98,763.95843
2024-01-13 13:00:00,502.391,32.153,0.003,6.918,755.2636049637999,13,1,5,3475.540938,222.434454,1.507173,35.218,41.185,45.342,40.81,23.775,41.1,4.56,763.59222
2024-01-13 14:00:00,475.644,27.077,0.002,7.014,755.3789644994,14,1,5,3336.1670160000003,189.918078,0.951288,32.153,35.98,44.567,41.327,22.786,39.36,5.01,763.36863
2024-01-13 15:00:00,364.984,25.933,0.002,6.629,755.4073918492,15,1,5,2419.4789359999995,171.909857,0.729968,27.077,35.218,43.904,42.932,22.582,38.76,5.38,763.4269
2024-01-13 16:00:00,210.192,26.455,0.002,4.303,755.63921351154,16,1,5,904.456176,113.83586499999998,0.42038400000000004,25.933,32.153,41.185,43.805,24.474,38.34,5.5,763.62768
2024-01-13 17:00:00,60.557,32.239,0.002,1.601,755.9163089162,17,1,5,96.951757,51.614639,0.12111400000000001,26.455,27.077,35.98,43.843,28.168,39.69,5.08,763.77005
2024-01-13 18:00:00,0.0,38.661,0.002,-0.955,756.27473354352,18,1,5,-0.0,-36.921255,0.0,32.239,25.933,35.218,44.109,34.414,44.64,4.16,763.89826
2024-01-13 19:00:00,0.0,44.058,0.003,-1.437,756.3444443058,19,1,5,-0.0,-63.311346,0.0,38.661,26.455,32.153,45.342,40.417,57.27,2.02,764.2209
2024-01-13 20:00:00,0.0,40.773,0.003,-1.793,756.26498273752,20,1,5,-0.0,-73.10598900000001,0.0,44.058,32.239,27.077,44.567,42.537,63.7,0.59,764.37458
2024-01-13 21:00:00,0.0,39.239,0.002,-2.141,756.2260845222,21,1,5,-0.0,-84.01069899999999,0.0,40.773,38.661,25.933,43.904,42.922,67.37,-0.3,764.45841
2024-01-13 22:00:00,0.0,41.02,0.002,-2.335,756.2381605204,22,1,5,-0.0,-95.7817,0.0,39.239,44.058,26.455,41.185,44.069,69.34,-1.04,764.24099
2024-01-13 23:00:00,0.0,41.661,0.002,-2.435,756.2065829102,23,1,5,-0.0,-101.444535,0.0,41.02,40.773,32.239,35.98,44.334,71.58,-1.53,763.91938
2024-01-14 00:00:00,0.0,45.076,0.003,-2.548,756.02893822612,0,1,6,-0.0,-114.853648,0.0,41.661,39.239,38.661,35.218,42.508,73.73,-1.99,763.54435
2024-01-14 01:00:00,0.0,49.767,0.003,-2.201,756.0720967935999,1,1,6,-0.0,-109.53716700000001,0.0,45.076,41.02,44.058,32.153,40.81,78.85,-2.77,763.31075
2024-01-14 02:00:00,0.0,50.69,0.003,-2.307,755.8887816408001,2,1,6,-0.0,-116.94183,0.0,49.767,41.661,40.773,27.077,41.327,79.36,-2.94,763.46535
2024-01-14 03:00:00,0.0,52.452,0.003,-2.422,755.58931188668,3,1,6,-0.0,-127.03874400000001,0.0,50.69,45.076,39.239,25.933,42.932,79.95,-2.87,763.47046
2024-01-14 04:00:00,0.0,53.175,0.003,-2.443,755.15952636068,4,1,6,-0.0,-129.906525,0.0,52.452,49.767,41.02,26.455,43.805,84.19,-3.64,763.13617
2024-01-14 05:00:00,0.0,53.213,0.003,-2.449,755.0255727881,5,1,6,-0.0,-130.318637,0.0,53.175,50.69,41.661,32.239,43.843,87.98,-4.12,762.72885
2024-01-14 06:00:00,0.0,53.893,0.003,-2.406,755.0055836358,6,1,6,-0.0,-129.666558,0.0,53.213,52.452,45.076,38.661,44.109,86.03,-3.86,762.42589
